Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
24,01/25/2013,22.23,3.78,138.7333871,8.75,False
24,02/01/2013,30.77,3.806,138.7966129,8.75,False
24,02/08/2013,24.78,3.945,138.8598387,8.75,True
24,02/15/2013,30.83,4.006,138.9004286,8.75,False
24,02/22/2013,28.04,4.045,138.8844286,8.75,False
24,03/01/2013,36.25,4.079,138.8684286,8.75,False
24,03/08/2013,34.0,4.045,138.8524286,8.75,False
24,03/15/2013,38.82,4.029,138.8597742,8.75,False
24,03/22/2013,31.29,3.999,138.9254839,8.75,False
24,03/29/2013,39.04,3.983,138.9911935,8.75,False
24,04/05/2013,41.09,3.954,139.0569032,8.362,False
24,04/12/2013,49.38,3.914,139.1226129,8.362,False
24,04/19/2013,51.45,3.876,139.1226129,8.362,False
24,04/26/2013,48.5,3.806,139.1226129,8.362,False
25,02/05/2010,21.1,2.784,204.2471935,8.187,False
25,02/12/2010,19.64,2.773,204.3857472,8.187,True
25,02/19/2010,24.16,2.745,204.4321004,8.187,False
25,02/26/2010,29.16,2.754,204.4630869,8.187,False
25,03/05/2010,29.45,2.777,204.4940734,8.187,False
25,03/12/2010,40.05,2.818,204.5250598,8.187,False
25,03/19/2010,45.0,2.844,204.3782258,8.187,False
25,03/26/2010,45.84,2.854,204.201755,8.187,False
25,04/02/2010,47.2,2.85,204.0252842,7.856,False
25,04/09/2010,61.36,2.869,203.8488134,7.856,False
25,04/16/2010,52.16,2.899,203.7307486,7.856,False
25,04/23/2010,46.12,2.902,203.6905586,7.856,False
25,04/30/2010,50.97,2.921,203.6503685,7.856,False
25,05/07/2010,63.67,2.966,203.6101784,7.856,False
25,05/14/2010,50.27,2.982,203.6133915,7.856,False
25,05/21/2010,57.17,2.958,203.8770235,7.856,False
25,05/28/2010,69.31,2.899,204.1406556,7.856,False
25,06/04/2010,69.22,2.847,204.4042877,7.856,False
25,06/11/2010,63.68,2.809,204.6679198,7.856,False
25,06/18/2010,69.56,2.78,204.670036,7.856,False
25,06/25/2010,72.17,2.808,204.5675459,7.856,False
25,07/02/2010,66.42,2.815,204.4650559,7.527,False
25,07/09/2010,75.24,2.793,204.3625658,7.527,False
25,07/16/2010,73.43,2.783,204.3571656,7.527,False
25,07/23/2010,75.37,2.771,204.4812188,7.527,False
25,07/30/2010,71.99,2.781,204.605272,7.527,False
25,08/06/2010,71.79,2.784,204.7293252,7.527,False
25,08/13/2010,72.73,2.805,204.8533784,7.527,False
25,08/20/2010,71.81,2.779,204.8217044,7.527,False
25,08/27/2010,67.15,2.755,204.7900305,7.527,False
25,09/03/2010,71.17,2.715,204.7583566,7.527,False
25,09/10/2010,61.14,2.699,204.7266827,7.527,True
25,09/17/2010,60.13,2.706,204.7513279,7.527,False
25,09/24/2010,65.06,2.713,204.8182126,7.527,False
25,10/01/2010,57.56,2.707,204.8850973,7.484,False
25,10/08/2010,48.46,2.764,204.951982,7.484,False
25,10/15/2010,54.09,2.868,205.0137637,7.484,False
25,10/22/2010,46.73,2.917,205.0627881,7.484,False
25,10/29/2010,55.72,2.921,205.1118126,7.484,False
25,11/05/2010,38.8,2.917,205.160837,7.484,False
25,11/12/2010,40.68,2.931,205.2098614,7.484,False
25,11/19/2010,42.72,3.0,205.0992811,7.484,False
25,11/26/2010,43.43,3.039,204.9621,7.484,True
25,12/03/2010,32.41,3.046,204.8249189,7.484,False
25,12/10/2010,22.65,3.109,204.6877378,7.484,False
25,12/17/2010,21.6,3.14,204.6321194,7.484,False
25,12/24/2010,22.94,3.141,204.6376731,7.484,False
25,12/31/2010,25.89,3.179,204.6432267,7.484,True
25,01/07/2011,29.0,3.193,204.6487803,7.343,False
25,01/14/2011,18.3,3.205,204.7026042,7.343,False
25,01/21/2011,23.21,3.229,205.0460497,7.343,False
25,01/28/2011,18.92,3.237,205.3894952,7.343,False
25,02/04/2011,23.94,3.231,205.7329407,7.343,False
25,02/11/2011,21.18,3.239,206.0763862,7.343,True
25,02/18/2011,38.42,3.245,206.3694701,7.343,False
25,02/25/2011,28.36,3.274,206.6424093,7.343,False
25,03/04/2011,31.59,3.433,206.9153485,7.343,False
25,03/11/2011,36.73,3.582,207.1882876,7.343,False
25,03/18/2011,40.94,3.631,207.4283845,7.343,False
25,03/25/2011,38.51,3.625,207.6553444,7.343,False
25,04/01/2011,28.5,3.638,207.8823043,7.287,False
25,04/08/2011,42.11,3.72,208.1092642,7.287,False
25,04/15/2011,51.43,3.821,208.3172811,7.287,False
25,04/22/2011,45.87,3.892,208.4779405,7.287,False
25,04/29/2011,58.43,3.962,208.6386,7.287,False
25,05/06/2011,49.5,4.046,208.7992595,7.287,False
25,05/13/2011,60.1,4.066,208.9599189,7.287,False
25,05/20/2011,56.56,4.062,208.7583165,7.287,False
25,05/27/2011,67.18,3.985,208.556714,7.287,False
25,06/03/2011,70.69,3.922,208.3551116,7.287,False
25,06/10/2011,71.45,3.881,208.1535092,7.287,False
25,06/17/2011,63.58,3.842,208.1265604,7.287,False
25,06/24/2011,70.71,3.804,208.2306018,7.287,False
25,07/01/2011,66.61,3.748,208.3346432,7.274,False
25,07/08/2011,71.64,3.711,208.4386847,7.274,False
25,07/15/2011,72.67,3.76,208.5309337,7.274,False
25,07/22/2011,78.1,3.811,208.5937018,7.274,False
25,07/29/2011,74.72,3.829,208.6564699,7.274,False
25,08/05/2011,74.0,3.842,208.719238,7.274,False
25,08/12/2011,70.93,3.812,208.7820061,7.274,False
25,08/19/2011,68.09,3.747,208.8424359,7.274,False
25,08/26/2011,66.8,3.704,208.902476,7.274,False
25,09/02/2011,67.2,3.703,208.9625161,7.274,False
25,09/09/2011,67.51,3.738,209.0225562,7.274,True
25,09/16/2011,62.05,3.742,209.1893892,7.274,False
25,09/23/2011,60.28,3.711,209.4986126,7.274,False
25,09/30/2011,60.7,3.645,209.807836,7.274,False
25,10/07/2011,50.82,3.583,210.1170595,7.082,False
25,10/14/2011,58.95,3.541,210.4027602,7.082,False
25,10/21/2011,50.22,3.57,210.5473252,7.082,False
25,10/28/2011,46.28,3.569,210.6918901,7.082,False
25,11/04/2011,40.88,3.551,210.8364551,7.082,False
25,11/11/2011,44.81,3.53,210.9810201,7.082,False
25,11/18/2011,46.41,3.53,211.1847207,7.082,False
25,11/25/2011,43.49,3.492,211.4120757,7.082,True
25,12/02/2011,42.85,3.452,211.6394306,7.082,False
25,12/09/2011,38.69,3.415,211.8667856,7.082,False
25,12/16/2011,33.09,3.413,212.0685039,7.082,False
25,12/23/2011,36.56,3.389,212.2360401,7.082,False
25,12/30/2011,32.42,3.389,212.4035763,7.082,True
25,01/06/2012,30.23,3.422,212.5711125,6.961,False
25,01/13/2012,34.6,3.513,212.7386486,6.961,False
25,01/20/2012,23.87,3.533,212.8336399,6.961,False
25,01/27/2012,32.24,3.567,212.9286312,6.961,False
25,02/03/2012,34.98,3.617,213.0236225,6.961,False
25,02/10/2012,32.47,3.64,213.1186138,6.961,True
25,02/17/2012,32.23,3.695,213.2732106,6.961,False
25,02/24/2012,35.51,3.739,213.4725116,6.961,False
25,03/02/2012,36.01,3.816,213.6718127,6.961,False
25,03/09/2012,37.44,3.848,213.8711137,6.961,False
25,03/16/2012,50.64,3.862,214.0167132,6.961,False
25,03/23/2012,62.7,3.9,214.0907105,6.961,False
25,03/30/2012,47.92,3.953,214.1647079,6.961,False
25,04/06/2012,44.73,3.996,214.2387053,7.139,False
25,04/13/2012,42.46,4.044,214.3127027,7.139,False
25,04/20/2012,57.1,4.027,214.3675045,7.139,False
25,04/27/2012,44.2,4.004,214.4223063,7.139,False
25,05/04/2012,58.76,3.951,214.4771081,7.139,False
25,05/11/2012,59.21,3.889,214.5319099,7.139,False
25,05/18/2012,58.21,3.848,214.5485571,7.139,False
25,05/25/2012,67.69,3.798,214.5499425,7.139,False
25,06/01/2012,69.54,3.742,214.5513278,7.139,False
25,06/08/2012,58.48,3.689,214.5527132,7.139,False
25,06/15/2012,68.34,3.62,214.5653243,7.139,False
25,06/22/2012,73.52,3.564,214.606,7.139,False
25,06/29/2012,69.84,3.506,214.6466757,7.139,False
25,07/06/2012,75.52,3.475,214.6873514,7.28,False
25,07/13/2012,73.87,3.523,214.728027,7.28,False
25,07/20/2012,74.32,3.567,214.7331351,7.28,False
25,07/27/2012,72.98,3.647,214.7382432,7.28,False
25,08/03/2012,72.08,3.654,214.7433514,7.28,False
25,08/10/2012,71.93,3.722,214.7484595,7.28,False
25,08/17/2012,66.99,3.807,214.825578,7.28,False
25,08/24/2012,64.53,3.834,214.9567044,7.28,False
25,08/31/2012,68.55,3.867,215.0878309,7.28,False
25,09/07/2012,72.79,3.911,215.2189573,7.28,True
25,09/14/2012,60.9,3.948,215.3583757,7.28,False
25,09/21/2012,57.6,4.038,215.5475459,7.28,False
25,09/28/2012,54.52,3.997,215.7367162,7.28,False
25,10/05/2012,57.58,3.985,215.9258865,7.293,False
25,10/12/2012,43.74,4.0,216.1150568,7.293,False
25,10/19/2012,51.93,3.969,216.1464699,7.293,False
25,10/26/2012,56.69,3.882,216.1515902,7.293,False
25,11/02/2012,40.83,3.787,216.1567105,7.293,False
25,11/09/2012,34.59,3.771,216.1618309,7.293,False
25,11/16/2012,42.75,3.75,216.1829378,7.293,False
25,11/23/2012,40.33,3.748,216.2253604,7.293,True
25,11/30/2012,31.96,3.729,216.2677829,7.293,False
25,12/07/2012,44.84,3.688,216.3102054,7.293,False
25,12/14/2012,37.79,3.637,216.3629276,7.293,False
25,12/21/2012,39.12,3.577,216.4774481,7.293,False
25,12/28/2012,27.55,3.563,216.5919686,7.293,True
25,01/04/2013,22.62,3.592,216.7064891,7.439,False
25,01/11/2013,33.27,3.611,216.8210096,7.439,False
25,01/18/2013,37.9,3.605,216.8568073,7.439,False
25,01/25/2013,18.89,3.583,216.861116,7.439,False
25,02/01/2013,32.57,3.615,216.8654246,7.439,False
25,02/08/2013,23.08,3.753,216.8697332,7.439,True
25,02/15/2013,31.71,3.814,216.9093707,7.439,False
25,02/22/2013,23.16,3.859,217.0373301,7.439,False
25,03/01/2013,31.95,3.89,217.1652896,7.439,False
25,03/08/2013,28.79,3.86,217.293249,7.439,False
25,03/15/2013,39.22,3.834,217.4084917,7.439,False
25,03/22/2013,28.89,3.8,217.4919425,7.439,False
25,03/29/2013,34.08,3.784,217.5753932,7.439,False
25,04/05/2013,36.75,3.763,217.6588439,7.191,False
25,04/12/2013,56.08,3.724,217.7422947,7.191,False
25,04/19/2013,56.15,3.676,217.7422947,7.191,False
25,04/26/2013,45.91,3.615,217.7422947,7.191,False
26,02/05/2010,9.55,2.788,131.5279032,8.488,False
26,02/12/2010,18.14,2.771,131.5866129,8.488,True
26,02/19/2010,22.62,2.747,131.637,8.488,False
26,02/26/2010,27.32,2.753,131.686,8.488,False
26,03/05/2010,28.6,2.766,131.735,8.488,False
26,03/12/2010,31.1,2.805,131.784,8.488,False
26,03/19/2010,35.34,2.834,131.8242903,8.488,False
26,03/26/2010,35.26,2.831,131.863129,8.488,False
26,04/02/2010,36.53,2.826,131.9019677,8.512,False
26,04/09/2010,50.13,2.849,131.9408065,8.512,False
26,04/16/2010,36.6,2.885,131.9809,8.512,False
26,04/23/2010,39.68,2.895,132.0226667,8.512,False
26,04/30/2010,40.56,2.935,132.0644333,8.512,False
26,05/07/2010,54.72,2.981,132.1062,8.512,False
26,05/14/2010,39.08,2.983,132.152129,8.512,False
26,05/21/2010,50.81,2.961,132.2230323,8.512,False
26,05/28/2010,61.65,2.906,132.2939355,8.512,False
26,06/04/2010,58.46,2.857,132.3648387,8.512,False
26,06/11/2010,51.62,2.83,132.4357419,8.512,False
26,06/18/2010,53.62,2.805,132.4733333,8.512,False
26,06/25/2010,63.78,2.81,132.4976,8.512,False
26,07/02/2010,58.9,2.815,132.5218667,8.445,False
26,07/09/2010,71.08,2.806,132.5461333,8.445,False
26,07/16/2010,67.66,2.796,132.5667742,8.445,False
26,07/23/2010,65.4,2.784,132.5825806,8.445,False
26,07/30/2010,63.79,2.792,132.5983871,8.445,False
26,08/06/2010,62.93,2.792,132.6141935,8.445,False
26,08/13/2010,61.58,2.81,132.63,8.445,False
26,08/20/2010,62.68,2.796,132.6616129,8.445,False
26,08/27/2010,57.23,2.77,132.6932258,8.445,False
26,09/03/2010,66.93,2.735,132.7248387,8.445,False
26,09/10/2010,54.82,2.717,132.7564516,8.445,True
26,09/17/2010,50.08,2.716,132.7670667,8.445,False
26,09/24/2010,52.47,2.718,132.7619333,8.445,False
26,10/01/2010,57.8,2.717,132.7568,8.149,False
26,10/08/2010,46.81,2.776,132.7516667,8.149,False
26,10/15/2010,39.93,2.878,132.7633548,8.149,False
26,10/22/2010,36.13,2.919,132.8170968,8.149,False
26,10/29/2010,40.3,2.938,132.8708387,8.149,False
26,11/05/2010,30.51,2.938,132.9245806,8.149,False
26,11/12/2010,37.51,2.961,132.9783226,8.149,False
26,11/19/2010,36.73,3.03,132.9172,8.149,False
26,11/26/2010,28.11,3.07,132.8369333,8.149,True
26,12/03/2010,27.73,3.065,132.7566667,8.149,False
26,12/10/2010,16.6,3.132,132.6764,8.149,False
26,12/17/2010,20.61,3.139,132.6804516,8.149,False
26,12/24/2010,21.81,3.15,132.7477419,8.149,False
26,12/31/2010,18.73,3.177,132.8150323,8.149,True
26,01/07/2011,21.13,3.193,132.8823226,7.907,False
26,01/14/2011,16.7,3.215,132.9510645,7.907,False
26,01/21/2011,12.98,3.232,133.0285161,7.907,False
26,01/28/2011,5.54,3.243,133.1059677,7.907,False
26,02/04/2011,11.17,3.24,133.1834194,7.907,False
26,02/11/2011,15.12,3.255,133.260871,7.907,True
26,02/18/2011,19.63,3.263,133.3701429,7.907,False
26,02/25/2011,16.3,3.281,133.4921429,7.907,False
26,03/04/2011,14.31,3.437,133.6141429,7.907,False
26,03/11/2011,28.13,3.6,133.7361429,7.907,False
26,03/18/2011,31.76,3.634,133.8492258,7.907,False
26,03/25/2011,22.99,3.624,133.9587419,7.907,False
26,04/01/2011,22.99,3.638,134.0682581,7.818,False
26,04/08/2011,29.09,3.72,134.1777742,7.818,False
26,04/15/2011,39.46,3.823,134.2784667,7.818,False
26,04/22/2011,33.81,3.919,134.3571,7.818,False
26,04/29/2011,47.17,3.988,134.4357333,7.818,False
26,05/06/2011,45.0,4.078,134.5143667,7.818,False
26,05/13/2011,48.2,4.095,134.593,7.818,False
26,05/20/2011,48.86,4.101,134.6803871,7.818,False
26,05/27/2011,56.74,4.034,134.7677742,7.818,False
26,06/03/2011,60.49,3.973,134.8551613,7.818,False
26,06/10/2011,59.85,3.924,134.9425484,7.818,False
26,06/17/2011,54.5,3.873,135.0837333,7.818,False
26,06/24/2011,56.94,3.851,135.2652667,7.818,False
26,07/01/2011,59.89,3.815,135.4468,7.767,False
26,07/08/2011,63.34,3.784,135.6283333,7.767,False
26,07/15/2011,64.43,3.827,135.7837419,7.767,False
26,07/22/2011,69.52,3.882,135.8738387,7.767,False
26,07/29/2011,63.32,3.898,135.9639355,7.767,False
26,08/05/2011,63.16,3.903,136.0540323,7.767,False
26,08/12/2011,62.99,3.88,136.144129,7.767,False
26,08/19/2011,60.58,3.82,136.183129,7.767,False
26,08/26/2011,61.1,3.796,136.2136129,7.767,False
26,09/02/2011,59.67,3.784,136.2440968,7.767,False
26,09/09/2011,60.98,3.809,136.2745806,7.767,True
26,09/16/2011,55.19,3.809,136.3145,7.767,False
26,09/23/2011,50.72,3.758,136.367,7.767,False
26,09/30/2011,59.42,3.684,136.4195,7.767,False
26,10/07/2011,46.84,3.633,136.472,7.598,False
26,10/14/2011,53.91,3.583,136.5150968,7.598,False
26,10/21/2011,45.23,3.618,136.5017742,7.598,False
26,10/28/2011,35.06,3.604,136.4884516,7.598,False
26,11/04/2011,31.7,3.586,136.475129,7.598,False
26,11/11/2011,40.08,3.57,136.4618065,7.598,False
26,11/18/2011,37.78,3.571,136.4666667,7.598,False
26,11/25/2011,31.07,3.536,136.4788,7.598,True
26,12/02/2011,36.74,3.501,136.4909333,7.598,False
26,12/09/2011,34.24,3.47,136.5030667,7.598,False
26,12/16/2011,28.24,3.445,136.5335161,7.598,False
26,12/23/2011,22.53,3.413,136.5883871,7.598,False
26,12/30/2011,18.8,3.402,136.6432581,7.598,True
26,01/06/2012,22.94,3.439,136.698129,7.467,False
26,01/13/2012,25.55,3.523,136.753,7.467,False
26,01/20/2012,15.22,3.542,136.8564194,7.467,False
26,01/27/2012,24.16,3.568,136.9598387,7.467,False
26,02/03/2012,25.24,3.633,137.0632581,7.467,False
26,02/10/2012,23.89,3.655,137.1666774,7.467,True
26,02/17/2012,23.9,3.703,137.2583103,7.467,False
26,02/24/2012,28.06,3.751,137.3411034,7.467,False
26,03/02/2012,22.49,3.827,137.4238966,7.467,False
26,03/09/2012,29.03,3.876,137.5066897,7.467,False
26,03/16/2012,35.06,3.867,137.5843871,7.467,False
26,03/23/2012,49.97,3.889,137.6552903,7.467,False
26,03/30/2012,33.33,3.921,137.7261935,7.467,False
26,04/06/2012,33.35,3.957,137.7970968,7.489,False
26,04/13/2012,36.9,4.025,137.868,7.489,False
26,04/20/2012,50.81,4.046,137.9230667,7.489,False
26,04/27/2012,43.6,4.023,137.9781333,7.489,False
26,05/04/2012,40.29,3.991,138.0332,7.489,False
26,05/11/2012,47.11,3.947,138.0882667,7.489,False
26,05/18/2012,52.55,3.899,138.1065806,7.489,False
26,05/25/2012,58.2,3.85,138.1101935,7.489,False
26,06/01/2012,58.51,3.798,138.1138065,7.489,False
26,06/08/2012,49.43,3.746,138.1174194,7.489,False
26,06/15/2012,57.84,3.683,138.1295333,7.489,False
26,06/22/2012,63.04,3.629,138.1629,7.489,False
26,06/29/2012,60.71,3.577,138.1962667,7.489,False
26,07/06/2012,64.94,3.538,138.2296333,7.405,False
26,07/13/2012,64.47,3.561,138.263,7.405,False
26,07/20/2012,66.75,3.61,138.2331935,7.405,False
26,07/27/2012,64.12,3.701,138.2033871,7.405,False
26,08/03/2012,65.6,3.698,138.1735806,7.405,False
26,08/10/2012,67.01,3.772,138.1437742,7.405,False
26,08/17/2012,65.54,3.84,138.1857097,7.405,False
26,08/24/2012,62.08,3.874,138.2814516,7.405,False
26,08/31/2012,63.69,3.884,138.3771935,7.405,False
26,09/07/2012,61.58,3.921,138.4729355,7.405,True
26,09/14/2012,57.69,3.988,138.5673,7.405,False
26,09/21/2012,52.68,4.056,138.6534,7.405,False
26,09/28/2012,50.66,4.018,138.7395,7.405,False
26,10/05/2012,54.07,4.027,138.8256,7.138,False
26,10/12/2012,45.19,4.029,138.9117,7.138,False
26,10/19/2012,43.51,4.0,138.8336129,7.138,False
26,10/26/2012,46.95,3.917,138.7281613,7.138,False
26,11/02/2012,48.67,3.817,138.6227097,7.138,False
26,11/09/2012,32.72,3.792,138.5172581,7.138,False
26,11/16/2012,38.23,3.754,138.4473,7.138,False
26,11/23/2012,33.94,3.727,138.4246667,7.138,True
26,11/30/2012,24.71,3.713,138.4020333,7.138,False
26,12/07/2012,32.26,3.679,138.3794,7.138,False
26,12/14/2012,30.62,3.639,138.3685484,7.138,False
26,12/21/2012,29.43,3.574,138.4283871,7.138,False
26,12/28/2012,23.73,3.56,138.4882258,7.138,True
26,01/04/2013,11.17,3.577,138.5480645,7.097,False
26,01/11/2013,22.01,3.595,138.6079032,7.097,False
26,01/18/2013,25.76,3.593,138.6701613,7.097,False
26,01/25/2013,6.27,3.579,138.7333871,7.097,False
26,02/01/2013,21.46,3.608,138.7966129,7.097,False
26,02/08/2013,12.14,3.755,138.8598387,7.097,True
26,02/15/2013,19.68,3.807,138.9004286,7.097,False
26,02/22/2013,18.57,3.866,138.8844286,7.097,False
26,03/01/2013,26.49,3.885,138.8684286,7.097,False
26,03/08/2013,26.62,3.868,138.8524286,7.097,False
26,03/15/2013,30.19,3.843,138.8597742,7.097,False
26,03/22/2013,18.19,3.819,138.9254839,7.097,False
26,03/29/2013,28.3,3.796,138.9911935,7.097,False
26,04/05/2013,29.42,3.772,139.0569032,6.884,False
26,04/12/2013,33.95,3.723,139.1226129,6.884,False
26,04/19/2013,40.55,3.678,139.1226129,6.884,False
26,04/26/2013,40.05,3.626,139.1226129,6.884,False
27,02/05/2010,27.19,2.954,135.3524608,8.237,False
27,02/12/2010,29.81,2.94,135.4113076,8.237,True
27,02/19/2010,32.44,2.909,135.4657781,8.237,False
27,02/26/2010,36.0,2.91,135.5195191,8.237,False
27,03/05/2010,38.07,2.919,135.5732602,8.237,False
27,03/12/2010,45.98,2.938,135.6270013,8.237,False
27,03/19/2010,49.04,2.96,135.6682247,8.237,False
27,03/26/2010,52.34,2.963,135.7073618,8.237,False
27,04/02/2010,46.9,2.957,135.7464988,8.058,False
27,04/09/2010,62.62,2.992,135.7856359,8.058,False
27,04/16/2010,54.95,3.01,135.82725,8.058,False
27,04/23/2010,53.91,3.021,135.8721667,8.058,False
27,04/30/2010,53.55,3.042,135.9170833,8.058,False
27,05/07/2010,69.02,3.095,135.962,8.058,False
27,05/14/2010,53.82,3.112,136.010394,8.058,False
27,05/21/2010,63.31,3.096,136.0796521,8.058,False
27,05/28/2010,67.88,3.046,136.1489101,8.058,False
27,06/04/2010,74.29,3.006,136.2181682,8.058,False
27,06/11/2010,68.9,2.972,136.2874263,8.058,False
27,06/18/2010,70.0,2.942,136.3243393,8.058,False
27,06/25/2010,78.02,2.958,136.3483143,8.058,False
27,07/02/2010,76.25,2.958,136.3722893,7.982,False
27,07/09/2010,82.69,2.94,136.3962643,7.982,False
27,07/16/2010,78.26,2.933,136.4179827,7.982,False
27,07/23/2010,81.56,2.924,136.4366924,7.982,False
27,07/30/2010,79.78,2.932,136.4554021,7.982,False
27,08/06/2010,77.45,2.942,136.4741118,7.982,False
27,08/13/2010,77.36,2.923,136.4928214,7.982,False
27,08/20/2010,75.16,2.913,136.5249182,7.982,False
27,08/27/2010,70.31,2.885,136.557015,7.982,False
27,09/03/2010,78.52,2.86,136.5891118,7.982,False
27,09/10/2010,70.38,2.837,136.6212085,7.982,True
27,09/17/2010,64.5,2.846,136.6338071,7.982,False
27,09/24/2010,67.08,2.837,136.6317821,7.982,False
27,10/01/2010,70.19,2.84,136.6297571,8.021,False
27,10/08/2010,57.78,2.903,136.6277321,8.021,False
27,10/15/2010,58.38,2.999,136.6401935,8.021,False
27,10/22/2010,52.82,3.049,136.688871,8.021,False
27,10/29/2010,61.02,3.055,136.7375484,8.021,False
27,11/05/2010,45.91,3.049,136.7862258,8.021,False
27,11/12/2010,45.9,3.065,136.8349032,8.021,False
27,11/19/2010,50.81,3.138,136.7715714,8.021,False
27,11/26/2010,46.67,3.186,136.6895714,8.021,True
27,12/03/2010,41.81,3.2,136.6075714,8.021,False
27,12/10/2010,30.83,3.255,136.5255714,8.021,False
27,12/17/2010,31.62,3.301,136.5292811,8.021,False
27,12/24/2010,31.34,3.309,136.597273,8.021,False
27,12/31/2010,29.59,3.336,136.665265,8.021,True
27,01/07/2011,34.42,3.351,136.7332569,7.827,False
27,01/14/2011,25.7,3.367,136.803477,7.827,False
27,01/21/2011,30.13,3.391,136.8870657,7.827,False
27,01/28/2011,23.64,3.402,136.9706544,7.827,False
27,02/04/2011,28.7,3.4,137.0542431,7.827,False
27,02/11/2011,30.45,3.416,137.1378318,7.827,True
27,02/18/2011,39.32,3.42,137.2511849,7.827,False
27,02/25/2011,33.05,3.452,137.3764439,7.827,False
27,03/04/2011,36.99,3.605,137.5017028,7.827,False
27,03/11/2011,43.64,3.752,137.6269617,7.827,False
27,03/18/2011,46.65,3.796,137.7398929,7.827,False
27,03/25/2011,40.11,3.789,137.8478929,7.827,False
27,04/01/2011,37.27,3.811,137.9558929,7.725,False
27,04/08/2011,46.87,3.895,138.0638929,7.725,False
27,04/15/2011,52.24,3.981,138.1646952,7.725,False
27,04/22/2011,50.02,4.061,138.2475036,7.725,False
27,04/29/2011,61.71,4.117,138.3303119,7.725,False
27,05/06/2011,56.48,4.192,138.4131202,7.725,False
27,05/13/2011,60.07,4.211,138.4959286,7.725,False
27,05/20/2011,60.22,4.202,138.587106,7.725,False
27,05/27/2011,66.43,4.134,138.6782834,7.725,False
27,06/03/2011,74.17,4.069,138.7694608,7.725,False
27,06/10/2011,73.26,4.025,138.8606382,7.725,False
27,06/17/2011,67.03,3.989,139.0028333,7.725,False
27,06/24/2011,72.02,3.964,139.1832917,7.725,False
27,07/01/2011,73.76,3.916,139.36375,7.85,False
27,07/08/2011,76.87,3.886,139.5442083,7.85,False
27,07/15/2011,77.83,3.915,139.7006325,7.85,False
27,07/22/2011,82.28,3.972,139.7969712,7.85,False
27,07/29/2011,79.41,4.004,139.8933099,7.85,False
27,08/05/2011,78.14,4.02,139.9896486,7.85,False
27,08/12/2011,76.67,3.995,140.0859873,7.85,False
27,08/19/2011,72.97,3.942,140.1289205,7.85,False
27,08/26/2011,72.88,3.906,140.1629528,7.85,False
27,09/02/2011,71.44,3.879,140.196985,7.85,False
27,09/09/2011,70.93,3.93,140.2310173,7.85,True
27,09/16/2011,69.65,3.937,140.2735,7.85,False
27,09/23/2011,63.61,3.899,140.32725,7.85,False
27,09/30/2011,70.92,3.858,140.381,7.85,False
27,10/07/2011,56.91,3.775,140.43475,7.906,False
27,10/14/2011,64.78,3.744,140.4784194,7.906,False
27,10/21/2011,59.62,3.757,140.4616048,7.906,False
27,10/28/2011,51.81,3.757,140.4447903,7.906,False
27,11/04/2011,44.46,3.738,140.4279758,7.906,False
27,11/11/2011,49.69,3.719,140.4111613,7.906,False
27,11/18/2011,51.42,3.717,140.4127857,7.906,False
27,11/25/2011,47.88,3.689,140.4217857,7.906,True
27,12/02/2011,50.55,3.666,140.4307857,7.906,False
27,12/09/2011,46.28,3.627,140.4397857,7.906,False
27,12/16/2011,40.68,3.611,140.4700795,7.906,False
27,12/23/2011,41.59,3.587,140.528765,7.906,False
27,12/30/2011,37.85,3.566,140.5874505,7.906,True
27,01/06/2012,35.8,3.585,140.6461359,8.009,False
27,01/13/2012,41.3,3.666,140.7048214,8.009,False
27,01/20/2012,30.35,3.705,140.8086118,8.009,False
27,01/27/2012,36.96,3.737,140.9124021,8.009,False
27,02/03/2012,42.52,3.796,141.0161924,8.009,False
27,02/10/2012,37.86,3.826,141.1199827,8.009,True
27,02/17/2012,37.24,3.874,141.2140357,8.009,False
27,02/24/2012,41.74,3.917,141.3007857,8.009,False
27,03/02/2012,40.07,3.983,141.3875357,8.009,False
27,03/09/2012,44.32,4.021,141.4742857,8.009,False
27,03/16/2012,49.6,4.021,141.55478,8.009,False
27,03/23/2012,57.3,4.054,141.6269332,8.009,False
27,03/30/2012,49.4,4.098,141.6990864,8.009,False
27,04/06/2012,48.73,4.143,141.7712396,8.253,False
27,04/13/2012,52.22,4.187,141.8433929,8.253,False
27,04/20/2012,62.62,4.17,141.9015262,8.253,False
27,04/27/2012,52.33,4.163,141.9596595,8.253,False
27,05/04/2012,53.68,4.124,142.0177929,8.253,False
27,05/11/2012,58.97,4.055,142.0759262,8.253,False
27,05/18/2012,65.15,4.029,142.0970115,8.253,False
27,05/25/2012,64.77,3.979,142.1032776,8.253,False
27,06/01/2012,73.4,3.915,142.1095438,8.253,False
27,06/08/2012,64.05,3.871,142.1158099,8.253,False
27,06/15/2012,69.52,3.786,142.1292548,8.253,False
27,06/22/2012,73.23,3.722,142.1606464,8.253,False
27,06/29/2012,73.94,3.667,142.1920381,8.253,False
27,07/06/2012,82.08,3.646,142.2234298,8.239,False
27,07/13/2012,78.95,3.689,142.2548214,8.239,False
27,07/20/2012,78.64,3.732,142.2337569,8.239,False
27,07/27/2012,76.01,3.82,142.2126924,8.239,False
27,08/03/2012,75.22,3.819,142.1916279,8.239,False
27,08/10/2012,78.44,3.863,142.1705634,8.239,False
